Ticker,Company,Sector
MELSTAR.BO,MELSTAR INFORMATION TECHNOLOGIES LTD.,IT Software Products
GEPIL.BO,GE Power India Ltd,Heavy Electrical Equipment
SHREERAMA.BO,SHREE RAMA MULTI-TECH LTD.,Containers & Packaging
MAHLIFE.BO,MAHINDRA LIFESPACE DEVELOPERS LTD.,Realty
VAARAD.BO,Vaarad Ventures Ltd,Finance (including NBFCs)
CADILAHC.BO,CADILA HEALTHCARE LTD.,Pharmaceuticals
SHIVACEM.BO,SHIVA CEMENT LTD.,Cement & Cement Products
CINEVISTA.BO,CINEVISTA LTD.,Movies & Entertainment
INTENTECH.BO,INTENSE TECHNOLOGIES LTD.-$,IT Software Products
DANLAW.BO,DANLAW TECHNOLOGIES INDIA LTD.-$,IT Software Products
AJANTPHARM.BO,AJANTA PHARMA LTD.,Pharmaceuticals
HBPOR.BO,HB PORTFOLIO LTD.,Other Financial Services
HBESD.BO,HB ESTATE DEVELOPERS LTD.,Realty
AMBICAAGAR.BO,AMBICA AGARBATHIES & AROMA INDUSTRIES LTD.,Comm.Trading  & Distribution
COMPUSOFT.BO,COMPUCOM SOFTWARE LTD.-$,IT Training Services
OMNIAX.BO,OMNI AXS SOFTWARE LTD.,IT Software Products
IZMO.BO,IZMO Limited-$,IT Consulting & Software
TVSMOTOR.BO,TVS MOTOR COMPANY LTD.,2/3 Wheelers
SOFTSOL.BO,SOFTSOL INDIA LTD.,IT Software Products
GATI.BO,GATI LTD.,Transportation - Logistics
SUBEX.BO,SUBEX LTD.,IT Software Products
TCI.BO,TRANSPORT CORPORATION OF INDIA LTD.,Surface Transportation
PADMALAYAT.BO,PADMALAYA TELEFILMS LTD.,Movies & Entertainment
AKSHOPTFBR.BO,AKSH OPTIFIBRE LTD.,Telecom Cables
PICTUREHS.BO,PICTUREHOUSE MEDIA LTD.,Movies & Entertainment
TRIVENI.BO,TRIVENI ENGINEERING & INDUSTRIES LTD.,Sugar
MUKTAARTS.BO,MUKTA ARTS LTD.,Movies & Entertainment
NAGPI.BO,NAGPUR POWER & INDUSTRIES LTD.,Iron & Steel/Interm.Products
DSSL.BO,DYNACONS SYSTEMS & SOLUTIONS LTD.,IT Consulting & Software
PNBGILTS.BO,PNB GILTS LTD.,Finance (including NBFCs)
BCG.BO,Brightcom Group Ltd,IT Software Products
RAMCOIND.BO,RAMCO INDUSTRIES LTD.,Construction Materials
RAMCOSYS.BO,RAMCO SYSTEMS LTD.,IT Consulting & Software
TTML.BO,TATA TELESERVICES (MAHARASHTRA) LTD.,Telecom Services
VIRINCHI.BO,Virinchi Ltd,IT Software Products
WEPSOLN.BO,WEP SOLUTIONS LTD.,Comm.Trading  & Distribution
STLTECH.BO,STERLITE TECHNOLOGIES LTD.,Other Telecom Services
TIPSINDLTD.BO,TIPS INDUSTRIES LTD.,Movies & Entertainment
MRO-TEK.BO,MRO-TEK Realty Ltd,IT Networking Equipment
FIRSTOBJ.BO,FIRSTOBJECT TECHNOLOGIES LTD.,IT Software Products
BABA.BO,BABA ARTS LTD.-$,Movies & Entertainment
BALAJITELE.BO,BALAJI TELEFILMS LTD.,Broadcasting & Cable TV
TYCHE.BO,TYCHE INDUSTRIES LTD.,Pharmaceuticals
CALSOFT.BO,CALIFORNIA SOFTWARE CO.LTD.,IT Software Products
PNC.BO,PRITISH NANDY COMMUNICATIONS LTD.,Movies & Entertainment
IOB.BO,INDIAN OVERSEAS BANK,Banks
TAJGVK.BO,TAJGVK HOTELS & RESORTS LTD.,Hotels
OPTOCIRCUI.BO,OPTO CIRCUITS (INDIA) LTD.,Medical Equipment
CREATIVEYE.BO,CREATIVE EYE LTD.,Movies & Entertainment
AXISCADES.BO,Axiscades Technologies Ltd,BPO/KPO
KONNDOR.BO,Konndor Industries Ltd,Paper & Paper Products
UMESLTD.BO,Usha Martin Education & Solutions Limited,Education
BSOFT.BO,Birlasoft Ltd,IT Consulting & Software
USGTECH.BO,USG TECH SOLUTIONS LTD.,IT Software Products
4THGEN.BO,FOURTH GENERATION INFORMATION SYSTEMS LTD.,IT Software Products
7TEC.BO,SAVEN TECHNOLOGIES LTD.,IT Software Products
AVANTEL.BO,AVANTEL LTD.,Telecom Equipment
MOSCHIP.BO,Moschip Technologies Ltd,IT Software Products
MEGASOFT.BO,MEGASOFT LTD.,IT Software Products
TRANSCOR.BO,TRANSCORP INTERNATIONAL LTD.,Other Financial Services
CEREBRAINT.BO,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Computer Hardware
NEXTMEDIA.BO,NEXT MEDIAWORKS LTD.,Broadcasting & Cable TV
SMARTLINK.BO,Smartlink Holdings Ltd,IT Networking Equipment
GODREJCP.BO,GODREJ CONSUMER PRODUCTS LTD.,Personal Products
GENUSPRIME.BO,Genus Prime Infra Ltd,Commodity Chemicals
BFUTILITIE.BO,BF UTILITIES LTD.-$,Electric Utilities
UNITDSPR.BO,UNITED SPIRITS LTD.,Breweries & Distilleries
SANINFRA.BO,Sanmit Infra Limited,Realty
OLECTRA.BO,Olectra Greentech Ltd,Industrial Machinery
MPSLTD.BO,MPS LTD.,Education
RAINBOWDQ.BO,RAINBOW DENIM LTD.,Textiles
CERA.BO,CERA SANITARYWARE LTD.,Furniture-Furnishing-Paints
TSPIRITUAL.BO,T.SPIRITUAL WORLD LTD.,IT Software Products
BHARTIARTL.BO,BHARTI AIRTEL LTD.,Telecom Services
SHALIWIR.BO,SHALIMAR WIRES INDUSTRIES LTD.,Copper
COMPUAGE.BO,COMPUAGE INFOCOM LTD.,Storage Media & Peripherals
GULPOLY.BO,GULSHAN POLYOLS LTD.,Commodity Chemicals
FAZE3AUTO.BO,Faze Three Autofab Ltd-$,Textiles
PONNIERODE.BO,PONNI SUGARS (ERODE) LTD.,Sugar
PNB.BO,PUNJAB NATIONAL BANK,Banks
OFSS.BO,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,IT Consulting & Software
HAZOOR.BO,HAZOOR MULTI PROJECTS LTD.-$,Movies & Entertainment
KAMAHOLD.BO,Kama Holdings Limited-$,Holding Companies
APTECHT.BO,APTECH LTD.,IT Training Services
UNIONBANK.BO,UNION BANK OF INDIA,Banks
UBL.BO,UNITED BREWERIES LTD.-$,Breweries & Distilleries
ISMTLTD.BO,ISMT LTD.,Iron & Steel/Interm.Products
NOIDATOLL.BO,NOIDA TOLL BRIDGE COMPANY LTD.,Roads & Highways
GRANULES.BO,GRANULES INDIA LTD.-$,Pharmaceuticals
CANBK.BO,CANARA BANK,Banks
BLIL.BO,BALMER LAWRIE INVESTMENTS LTD.,Finance (including NBFCs)
POKARNA.BO,POKARNA LTD.,Construction Materials
DIVISLAB.BO,DIVI'S LABORATORIES LTD.,Pharmaceuticals
ASTRAMICRO.BO,ASTRA MICROWAVE PRODUCTS LTD.,Defence
RADICO.BO,RADICO KHAITAN LTD.,Breweries & Distilleries
SHRIRAMCIT.BO,SHRIRAM CITY UNION FINANCE LTD.,Finance (including NBFCs)
MARUTI.BO,MARUTI SUZUKI INDIA LTD.,Cars & Utility Vehicles
RAJPALAYAM.BO,RAJAPALAYAM MILLS LTD.-$,Textiles
NAVINFLUOR.BO,Navin Fluorine International Limited-$,Commodity Chemicals
UCOBANK.BO,UCO BANK,Banks
BAGFILMS.BO,B.A.G.FILMS & MEDIA LTD.,Broadcasting & Cable TV
JSL.BO,JINDAL STAINLESS LTD.,Iron & Steel/Interm.Products
SUPRAJIT.BO,SUPRAJIT ENGINEERING LTD.-$,Auto Parts & Equipment
TVSELECT.BO,TVS ELECTRONICS LTD.,Storage Media & Peripherals
IGL.BO,INDRAPRASTHA GAS LTD.,Oil Marketing & Distribution
TVTODAY.BO,TV TODAY NETWORK LTD.,Broadcasting & Cable TV
PALRED.BO,Palred Technologies Limited,IT Software Products
PETRONET.BO,PETRONET LNG LTD.,Oil Marketing & Distribution
BIOCON.BO,BIOCON LTD.,Biotechnology
PTC.BO,PTC INDIA LTD.,Electric Utilities
MAHABANK.BO,BANK OF MAHARASHTRA,Banks
RKFORGE.BO,RAMKRISHNA FORGINGS LTD.,Other Industrial Products
DATAMATICS.BO,DATAMATICS GLOBAL SERVICES LTD.,IT Software Products
NDTV.BO,NEW DELHI TELEVISION LTD.,Broadcasting & Cable TV
STAR.BO,Strides Pharma Science Ltd,Pharmaceuticals
JPASSOCIAT.BO,JAIPRAKASH ASSOCIATES LTD.,Construction & Engineering
ULTRACEMCO.BO,ULTRATECH CEMENT LTD.,Cement & Cement Products
MINDAIND.BO,MINDA INDUSTRIES LTD.-$,Auto Parts & Equipment
TCS.BO,TATA CONSULTANCY SERVICES LTD.,IT Consulting & Software
COFORGE.BO,Coforge Ltd,IT Consulting & Software
GULFPETRO.BO,GP Petroleums Limited,Oil Marketing & Distribution
CENTURYPLY.BO,CENTURY PLYBOARDS (I) LTD.-$,Forest Products
WELENT.BO,Welspun Enterprises Ltd,Construction & Engineering
NTPC.BO,NTPC LTD.,Electric Utilities
SALSTEEL.BO,S.A.L.STEEL LTD.,Iron & Steel/Interm.Products
JBMA.BO,JBM AUTO LTD.,Auto Parts & Equipment
DWARKESH.BO,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar
INDOCO.BO,INDOCO REMEDIES LTD.,Pharmaceuticals
VIPCLOTHNG.BO,VIP Clothing Ltd,Other Apparels & Accessories
XCHANGING.BO,XCHANGING SOLUTIONS LTD.,BPO/KPO
JETAIRWAYS.BO,JET AIRWAYS (INDIA) LTD.,Airlines
MORARJEE.BO,MORARJEE TEXTILES LTD.,Textiles
GDL.BO,GATEWAY DISTRIPARKS LTD.,Transportation - Logistics
JINDALPHOT.BO,JINDAL PHOTO LTD.,Photographic Products
PONDYOXIDE.BO,PONDY OXIDES & CHEMICALS LTD.,Other Non-Ferrous Metals
JPPOWER.BO,Jaiprakash Power Ventures Limited,Electric Utilities
MBECL.BO,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Construction & Engineering
GOKEX.BO,GOKALDAS EXPORTS LTD.,Other Apparels & Accessories
ALLSEC.BO,ALLSEC TECHNOLOGIES LTD.,BPO/KPO
IIFL.BO,IIFL Finance Ltd,Other Financial Services
MANGALAM.BO,MANGALAM DRUGS & ORGANICS LTD.,Pharmaceuticals
SHOPERSTOP.BO,SHOPPERS STOP LTD.,Department Stores
CYBERMEDIA.BO,CYBER MEDIA (INDIA) LTD.,Publishing
NDL.BO,Nandan Denim Limited,Textiles
JSWHL.BO,JSW Holdings Limited,Holding Companies
JKCEMENT.BO,J.K.CEMENT LTD.,Cement & Cement Products
BEEYU.BO,BEEYU OVERSEAS LTD.,Comm.Trading  & Distribution
YESBANK.BO,YES BANK LTD.,Banks
NECLIFE.BO,NECTAR LIFESCIENCES LTD.,Pharmaceuticals
MSPL.BO,MSP STEEL & POWER LTD.,Iron & Steel Products
SPLIL.BO,SPL INDUSTRIES LTD.,Other Apparels & Accessories
KTKBANK.BO,KARNATAKA BANK LTD.,Banks
MCLEODRUSS.BO,MCLEOD RUSSEL INDIA LTD.,Tea & Coffee
FACORALL.BO,FACOR ALLOYS LTD.,Iron & Steel/Interm.Products
IDFC.BO,IDFC LIMITED,Finance (including NBFCs)
VIVIMEDLAB.BO,VIVIMED LABS LTD.,Pharmaceuticals
RML.BO,RANE (MADRAS) LTD.,Auto Parts & Equipment
HTMEDIA.BO,HT MEDIA LTD.,Publishing
SASKEN.BO,Sasken Technologies Ltd,IT Consulting & Software
FCSSOFT.BO,FCS SOFTWARE SOLUTIONS LTD.,IT Consulting & Software
SUZLON.BO,SUZLON ENERGY LTD.,Heavy Electrical Equipment
AURIONPRO.BO,AURIONPRO SOLUTIONS LTD.,IT Software Products
RENUKA.BO,SHREE RENUKA SUGARS LTD.,Sugar
KMSUGAR.BO,K.M.SUGAR MILLS LTD.,Sugar
BASML.BO,BANNARI AMMAN SPINNING MILLS LTD.,Textiles
PBAINFRA.BO,PBA INFRASTRUCTURE LTD.,Construction & Engineering
BRFL.BO,BOMBAY RAYON FASHIONS LTD.,Textiles
SORILINFRA.BO,SORIL Infra Resources Ltd,Sp.Consumer Services
AIAENG.BO,AIA ENGINEERING LTD.,Other Industrial Goods
EKC.BO,EVEREST KANTO CYLINDER LTD.,Other Industrial Products
KERNEX.BO,KERNEX MICROSYSTEMS (INDIA) LTD.,Transport Related Services
REPRO.BO,REPRO INDIA LTD.,Comm.Printing/Stationery
PVR.BO,PVR LTD.,Specialty Retail
RMCL.BO,RADHA MADHAV CORPORATION LTD.,Containers & Packaging
PUNJLLOYD.BO,PUNJ LLOYD LTD.,Construction & Engineering
BARTRONICS.BO,BARTRONICS INDIA LTD.,IT Consulting & Software
CELEBRITY.BO,CELEBRITY FASHIONS LTD.,Other Apparels & Accessories
EDUCOMP.BO,EDUCOMP SOLUTIONS LTD.,Education
NITINSPIN.BO,NITIN SPINNERS LTD.,Textiles
ROHLTD.BO,ROYAL ORCHID HOTELS LTD.,Hotels
ENIL.BO,ENTERTAINMENT NETWORK (INDIA) LTD.,Broadcasting & Cable TV
CELLA.BO,Cella Space Ltd,Paper & Paper Products
GSPL.BO,GUJARAT STATE PETRONET LTD.,Utilities:Non-Elec.
JAGRAN.BO,JAGRAN PRAKASHAN LTD.,Publishing
INOXLEISUR.BO,INOX LEISURE LTD.,Specialty Retail
DYNPRO.BO,DYNEMIC PRODUCTS LTD.,Specialty Chemicals
SADBHAV.BO,SADBHAV ENGINEERING LTD.,Construction & Engineering
RCOM.BO,RELIANCE COMMUNICATIONS LTD.,Telecom Services
SAKUMA.BO,SAKUMA EXPORTS LTD.,Comm.Trading  & Distribution
KEC.BO,KEC INTERNATIONAL LTD.,Heavy Electrical Equipment
GILLANDERS.BO,GILLANDERS ARBUTHNOT & CO.LTD.,Textiles
INDOTECH.BO,INDO TECH TRANSFORMERS LTD.,Heavy Electrical Equipment
BLKASHYAP.BO,B.L.KASHYAP AND SONS LTD.,Realty
M&MFIN.BO,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,Finance (including NBFCs)
VISASTEEL.BO,VISA STEEL LTD.,Iron & Steel/Interm.Products
NITCO.BO,NITCO LTD.,Furniture-Furnishing-Paints
MPDL.BO,MPDL Ltd,Realty
SOLARINDS.BO,SOLAR INDUSTRIES INDIA LTD.,Specialty Chemicals
GALLANTT.BO,GALLANTT METAL LTD.,Iron & Steel/Interm.Products
MALUPAPER.BO,MALU PAPER MILLS LTD.,Paper & Paper Products
UTTAMSUGAR.BO,UTTAM SUGAR MILLS LTD.,Sugar
SGL.BO,STL GLOBAL LTD.,Textiles
ROHITFERRO.BO,ROHIT FERRO-TECH LTD.,Iron & Steel/Interm.Products
KKCL.BO,KEWAL KIRAN CLOTHING LTD.,Other Apparels & Accessories
SUNTV.BO,SUN TV NETWORK LTD.,Broadcasting & Cable TV
GPIL.BO,GODAWARI POWER & ISPAT LTD.,Iron & Steel/Interm.Products
RSYSTEMINT.BO,R Systems International Limited,IT Consulting & Software
EMKAY.BO,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Other Financial Services
TANTIACONS.BO,TANTIA CONSTRUCTIONS LTD.,Construction & Engineering
LOKESHMACH.BO,LOKESH MACHINES LTD.,Industrial Machinery
KAMDHENU.BO,Kamdhenu Ltd,Iron & Steel/Interm.Products
PAUSHAKLTD.BO,PAUSHAK LTD.,Specialty Chemicals
GTNTEX.BO,GTN TEXTILES LTD.,Textiles
INDICAP.BO,Inditrade Capital Limited,Other Financial Services
PFOCUS.BO,PRIME FOCUS LTD.,Movies & Entertainment
ALLCARGO.BO,ALLCARGO LOGISTICS LTD.,Transportation - Logistics
EASUNREYRL.BO,EASUN REYROLLE LTD.,Other Elect.Equip./ Prod.
GMRINFRA.BO,GMR INFRASTRUCTURE LTD.,Airport Services
TECHM.BO,TECH MAHINDRA LTD.,IT Consulting & Software
MAHINDCIE.BO,Mahindra CIE Automotive Limited,Other Industrial Products
VOLTAMP.BO,VOLTAMP TRANSFORMERS LTD.,Heavy Electrical Equipment
ATLANTA.BO,ATLANTA LTD.,Construction & Engineering
DEEPENR.BO,Deep Energy Resources Ltd,Integrated Oil & Gas
HOVS.BO,HOV SERVICES LTD.,BPO/KPO
ACE.BO,ACTION CONSTRUCTION EQUIPMENT LTD.,Transport Related Services
GEECEE.BO,GeeCee Ventures Limited,Realty
RICHAIND.BO,RICHA INDUSTRIES LTD.,Construction & Engineering
GAYAPROJ.BO,GAYATRI PROJECTS LTD.,Construction & Engineering
FIEMIND.BO,FIEM INDUSTRIES LTD.,Auto Parts & Equipment
JHS.BO,JHS SVENDGAARD LABORATORIES LTD.,Personal Products
DCBBANK.BO,DCB Bank Limited,Banks
GLOBALVECT.BO,GLOBAL VECTRA HELICORP LTD.,Airlines
INSPIRISYS.BO,Inspirisys Solutions Ltd,IT Consulting & Software
GTLINFRA.BO,GTL INFRASTRUCTURE LTD.,Telecom Equipment
SHIVAMAUTO.BO,SHIVAM AUTOTECH LTD.,Auto Parts & Equipment
NAUKRI.BO,INFO EDGE (INDIA) LTD.,Internet & Catalogue Retail
TORNTPOWER.BO,TORRENT POWER LTD.,Electric Utilities
PARSVNATH.BO,PARSVNATH DEVELOPERS LTD.,Realty
SUTLEJTEX.BO,SUTLEJ TEXTILES & INDUSTRIES LTD.,Textiles
DAAWAT.BO,LT FOODS LTD.,Packaged Foods
SOBHA.BO,Sobha Limited,Realty
RUCHIRA.BO,RUCHIRA PAPERS LTD.,Paper & Paper Products
TANLA.BO,Tanla Platforms Ltd,IT Software Products
ZEEMEDIA.BO,Zee Media Corporation Limited,Broadcasting & Cable TV
SITINET.BO,Siti Networks Ltd,Broadcasting & Cable TV
LUMAXTECH.BO,LUMAX AUTO TECHNOLOGIES LTD.,Auto Parts & Equipment
AUTOIND.BO,AUTOLINE INDUSTRIES LTD.,Auto Parts & Equipment
NETWORK18.BO,NETWORK18 MEDIA & INVESTMENTS LTD.,Advertising & Media
HUBTOWN.BO,HUBTOWN LTD.,Realty
TV18BRDCST.BO,TV18 BROADCAST LTD.,Broadcasting & Cable TV
CTE.BO,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,IT Software Products
TIIL.BO,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Iron & Steel Products
REDINGTON.BO,REDINGTON (INDIA) LTD.,Comm.Trading  & Distribution
AICHAMP.BO,AI CHAMPDANY INDUSTRIES LTD.,Jute & Jute Products
CINELINE.BO,Cineline India Limited,Realty
PGIL.BO,Pearl Global Industries Limited,Other Apparels & Accessories
FSL.BO,FIRSTSOURCE SOLUTIONS LTD.,BPO/KPO
PFC.BO,POWER FINANCE CORPORATION LTD.,Finance (including NBFCs)
AHLUCONT.BO,AHLUWALIA CONTRACTS (INDIA) LTD.,Realty
TFL.BO,TRANSWARRANTY FINANCE LTD.,Finance (including NBFCs)
CANDC.BO,C & C CONSTRUCTIONS LTD.,Construction & Engineering
INDIANB.BO,INDIAN BANK,Banks
SMSPHARMA.BO,SMS PHARMACEUTICALS LTD.,Pharmaceuticals
ORIENTALTL.BO,ORIENTAL TRIMEX LTD.,Construction Materials
MINDTREE.BO,MINDTREE LTD.,IT Consulting & Software
ELAND.BO,E-Land Apparel Limited,Textiles
IDEA.BO,Vodafone Idea Ltd,Telecom Services
RAJTV.BO,RAJ TELEVISION NETWORK LTD.,Broadcasting & Cable TV
PAGEIND.BO,PAGE INDUSTRIES LTD.,Other Apparels & Accessories
AMDIND.BO,AMD INDUSTRIES LTD.,Containers & Packaging
LEHAR.BO,Lehar Footwears Ltd,Footwear
ASTRAL.BO,Astral Ltd,Plastic Products
IBREALEST.BO,INDIABULLS REAL ESTATE LTD.,Realty
CAMLINFINE.BO,CAMLIN FINE SCIENCES LTD.,Specialty Chemicals
ICRA.BO,ICRA LTD.,Other Financial Services
DISHTV.BO,DISH TV INDIA LTD.,Broadcasting & Cable TV
SAHYADRI.BO,SAHYADRI INDUSTRIES LTD.,Cement & Cement Products
SRHHYPOLTD.BO,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,Commodity Chemicals
FORTIS.BO,FORTIS HEALTHCARE LTD.,Healthcare Facilities
TGBHOTELS.BO,TGB BANQUETS AND HOTELS LTD.,Hotels
HILTON.BO,HILTON METAL FORGING LTD.,Other Industrial Products
DELTACORP.BO,DELTA CORP LTD.,Other Leisure Facilities
INSECTICID.BO,INSECTICIDES (INDIA) LTD.,Agrochemicals
MCDHOLDING.BO,MCDOWELL HOLDINGS LTD.,Investment Companies
ASAHISONG.BO,ASAHI SONGWON COLORS LTD.,Specialty Chemicals
NITINFIRE.BO,NITIN FIRE PROTECTION INDUSTRIES LTD.,Industrial Machinery
HARYNACAP.BO,HARYANA CAPFIN LTD.,Investment Companies
TIMETECHNO.BO,TIME TECHNOPLAST LTD.,Plastic Products
HGS.BO,HINDUJA GLOBAL SOLUTIONS LTD.,BPO/KPO
NELCAST.BO,NELCAST LTD.,Other Industrial Products
V2RETAIL.BO,V2 RETAIL LTD.,Department Stores
DLF.BO,DLF LTD.,Realty
TARMAT.BO,TARMAT LTD.,Construction & Engineering
ANKITMETAL.BO,ANKIT METAL & POWER LTD.,Iron & Steel/Interm.Products
SPARC.BO,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,Pharmaceuticals
HDIL.BO,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,Realty
SURYACHAKRA.BO,SURYACHAKRA POWER CORPORATION LTD.,Electric Utilities
ADSL.BO,ALLIED DIGITAL SERVICES LTD.,IT Consulting & Software
ALPA.BO,ALPA LABORATORIES LTD.,Biotechnology
SSLEL.BO,SIR SHADI LAL ENTERPRISES LTD.,Sugar
OMAXE.BO,OMAXE LTD.,Realty
REFEX.BO,Refex Industries Limited,Industrial Gases
CENTRALBK.BO,CENTRAL BANK OF INDIA,Banks
NTL.BO,Neueon Towers Ltd,Heavy Electrical Equipment
ASIANTILES.BO,ASIAN GRANITO INDIA LTD.,Furniture-Furnishing-Paints
KPRMILL.BO,K.P.R. Mill Limited,Textiles
TAKE.BO,TAKE SOLUTIONS LTD.,Pharmaceuticals
PURVA.BO,Puravankara Ltd,Realty
MOTILALOFS.BO,MOTILAL OSWAL FINANCIAL SERVICES LTD.,Finance (including NBFCs)
VTMLTD.BO,VTM LTD.,Textiles
INDOWIND.BO,INDOWIND ENERGY LTD.,Electric Utilities
NAGREEKCAP.BO,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,Investment Companies
MAGNUM.BO,MAGNUM VENTURES LTD.,Paper & Paper Products
POWERGRID.BO,POWER GRID CORPORATION OF INDIA LTD.,Electric Utilities
KSCL.BO,KAVERI SEED COMPANY LTD.,Other Agricultural Products
PAISALO.BO,Paisalo Digital Ltd,Finance (including NBFCs)
CCCL.BO,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,Realty
MAANALU.BO,MAAN ALUMINIUM LTD.,Aluminium
IL&FSENGG.BO,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,Construction & Engineering
PARLEIND.BO,Parle Industries Ltd,Diversified Commercial Services
RELIGARE.BO,RELIGARE ENTERPRISES LTD.,Other Financial Services
BVCL.BO,BARAK VALLEY CEMENTS LTD.,Cement & Cement Products
RATHIBAR.BO,RATHI BARS LTD.,Iron & Steel Products
ADANIPORTS.BO,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,Marine Port & Services
EDELWEISS.BO,Edelweiss Financial Services Ltd.,Holding Companies
RGL.BO,Renaissance Global Ltd,Other Apparels & Accessories
KOLTEPATIL.BO,KOLTE-PATIL DEVELOPERS LTD.,Realty
KAUSHALYA.BO,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Hotels
JYOTHYLAB.BO,Jyothy Labs Ltd,Household Products
ECLERX.BO,ECLERX SERVICES LTD.,BPO/KPO
TRIL.BO,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Heavy Electrical Equipment
BRIGADE.BO,BRIGADE ENTERPRISES LTD.,Realty
BGRENERGY.BO,BGR ENERGY SYSTEMS LTD.,Construction & Engineering
BURNPUR.BO,BURNPUR CEMENT LTD.,Cement & Cement Products
MANAKSIA.BO,MANAKSIA LTD.,Iron & Steel Products
PORWAL.BO,PORWAL AUTO COMPONENTS LTD.,Auto Parts & Equipment
PPAP.BO,PPAP Automotive Limited,Auto Parts & Equipment
ARIES.BO,ARIES AGRO LTD.,Fertilizers
KUANTUM.BO,KUANTUM PAPERS LTD.,Paper & Paper Products
RPOWER.BO,RELIANCE POWER LTD.,Electric Utilities
JKIL.BO,J.KUMAR INFRAPROJECTS LTD.,Construction & Engineering
CORDSCABLE.BO,CORDS CABLE INDUSTRIES LTD.,Other Elect.Equip./ Prod.
KNRCON.BO,KNR CONSTRUCTIONS LTD.,Construction & Engineering
ONMOBILE.BO,OnMobile Global Ltd.,Other Telecom Services
SHRIRAMEPC.BO,SHRIRAM EPC LTD.,Construction & Engineering
BANG.BO,BANG OVERSEAS LTD.,Other Apparels & Accessories
IRB.BO,IRB INFRASTRUCTURE DEVELOPERS LTD.,Roads & Highways
GSS.BO,GSS INFOTECH LTD.,IT Consulting & Software
NAHARCAP.BO,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,Investment Companies
VGUARD.BO,V-GUARD INDUSTRIES LTD.,Other Elect.Equip./ Prod.
RECLTD.BO,REC Ltd,Finance (including NBFCs)
GOKAKTEX.BO,GOKAK TEXTILES LTD.,Textiles
AJRINFRA.BO,AJR Infra And Tolling Ltd,Construction & Engineering
DHANI.BO,Dhani Services Ltd,Other Financial Services
TWL.BO,TITAGARH WAGONS LTD.,Commercial Vehicles
KIRIINDUS.BO,KIRI INDUSTRIES LTD.,Specialty Chemicals
SANKHYAIN.BO,SANKHYA INFOTECH LTD.,IT Software Products
BIRLAMONEY.BO,ADITYA BIRLA MONEY LTD.-$,Other Financial Services
AISHWARYA.BO,Aishwarya Technologies And Telecom Ltd,Telecom Equipment
JAIBALAJI.BO,JAI BALAJI INDUSTRIES LTD.,Iron & Steel/Interm.Products
BAJAJ-AUTO.BO,BAJAJ AUTO LTD.,2/3 Wheelers
BAJAJFINSV.BO,BAJAJ FINSERV LTD.,Holding Companies
GOKUL.BO,GOKUL REFOILS & SOLVENT LTD.,Edible Oils
RPGLIFE.BO,RPG LIFE SCIENCES LTD.,Pharmaceuticals
KTKSENSEX.BO,KOTAK SENSEX ETF,Other Financial Services
NIRAJ.BO,NIRAJ CEMENT STRUCTURALS LTD.,Construction & Engineering
RBL.BO,RANE BRAKE LINING LTD.,Auto Parts & Equipment
RANEENGINE.BO,RANE ENGINE VALVE LTD.,Auto Parts & Equipment
BAFNAPHARM.BO,BAFNA PHARMACEUTICALS LTD.,Pharmaceuticals
CHLLTD.BO,CHL LTD.,Hotels
ARCHIDPLY.BO,ARCHIDPLY INDUSTRIES LTD.,Forest Products
LEHIL.BO,Lotus Eye Hospital And Institute Ltd,Healthcare Facilities
SOMICONV.BO,SOMI CONVEYOR BELTINGS LTD.,Industrial Machinery
LGBFORGE.BO,LGB FORGE LTD.,Other Industrial Products
LPDC.BO,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,Realty
SICAGEN.BO,SICAGEN INDIA LTD.,Comm.Trading  & Distribution
SIMPLXMIL.BO,SIMPLEX MILLS COMPANY LTD.,Textiles
SIMPLXPAP.BO,SIMPLEX PAPERS LTD.,Paper & Paper Products
20MICRONS.BO,20 MICRONS LTD.,Mining
WABCOINDIA.BO,WABCO INDIA LTD.,Auto Parts & Equipment
ALKALI.BO,ALKALI METALS LTD.,Specialty Chemicals
ISGEC.BO,ISGEC Heavy Engineering Ltd,Industrial Machinery
IMFA.BO,INDIAN METALS & FERRO ALLOYS LTD.,Iron & Steel/Interm.Products
